GR_2,PHS_1,SH_1,FLA_1,FLA_2,FLF_2,GLA3_1,GLA4_1,GLA6_1,GLA7_1,GLA9_1,GLA10_1,GLA1_2,GLA2_2,GLA3_2,GLA5_2,GLA6_2,GLA7_2,GLA8_2,GLA9_2,GLA10_2,FLS_2,GS39_1,GS55_1,GS65_1,GS39_2,GS55_2,GS65_2,JGH_1,JGH_2,JGH_N,GY_1,GY_2,LOD_1,HET_1,HET_2,HFLB_1,HFLB_2,FLED_1,FLED_2,EL_1,EL_2,ETA_1,FLL_1,FLL_2,FLW_1,FLW_2,BIS_1,TS_1,EW_1,GA_1,GA_2,GL_1,GL_2,GW_1,GW_2,TGW_1,TGW_2,SW_1,GPC_1,GPC_2,LGLAU_1,GLAU_1,GLAU_2,AWN_1,PIG_1,PIG_2,SPIG_2,YR_1,YR_2,YR_N
1.043590972,9.0,0,6.799721992,6.365,0.6804261708581454,0.779524077,2.648607427,7.430935318,28.64323784,34.93396835,42.83652824,1.637,14.83,10.93,20.67,20.21,25.0,41.03,43.9,57.75,4.155,200.6223665,215.9158672,223.2067708,207.2,219.0,226.3,2.721794593,4.139,5.0,6.190613735,6.761,2.661847641,60.77247681,70.17,39.04466618,46.13,13.7658529,18.2,7.759631287,9.729,5.0,120.0670871,172.5,13.12829376,13.83,1.114417195,20.98544463,2.432328982,16.34072672,14.6,6.236185476,5.942,3.465499094,3.228,38.71382757,37.73,97.51156454,13.34447669,9.383523619,1.142190613,1.787917927,1.609,0,0.222478884,0.0,0.0,3.222222222222216,3.626,0.4771212547196624
1.230292378,4.0,1,3.782433569,4.219,0.6704314093606055,1.926608367,5.238037895,6.400758611,26.58973649,39.61180979,48.14713524,1.857,16.45,12.36,20.79,20.83,25.1,39.92,47.7,52.17,5.911,212.0490666,221.7465634,226.161098,213.1,226.4,231.0,4.291973683,5.08,3.0,7.394852937,6.999,4.076865969,73.99871246,74.03,49.59272845,49.27,16.06316985,20.4,8.236863195,9.872,6.0,110.8448044,178.1,14.78902372,14.78,0.904556657,23.82064576,3.121691743,18.67368481,15.66,6.530118324,5.986,3.79179522,3.428,46.00383499,41.56,100.0773826,11.96463819,9.015432458,5.412881879,3.934044344,3.171,0,-0.342558452,0.0,0.0,7.0,6.202,0.3010299956639812
1.016237158,3.0,0,4.60906125,4.035,0.6139474767803498,1.215159819,3.643003244,8.558503385,33.76482109,42.17445989,43.3654695,2.307,17.19,11.12,20.55,19.43,25.59,41.13,45.65,56.06,4.682,212.8939837,222.8930565,229.0041486,215.0,228.0,234.0,3.618654455,4.215,5.0,7.287694961,7.11,1.29368763,68.89468166,73.36,51.60281422,54.46,8.274799039,14.7,8.566136936,8.903,3.0,112.484301,174.4,16.22938082,16.6,0.561139879,19.80314092,2.858430295,17.73481307,15.92,6.501286118,6.173,3.663136383,3.341,43.47372356,42.83,93.17831191,12.76991875,9.252457325,3.700332186,3.712965534,3.341,0,-0.002099897,0.0,0.0,0.5555555555557633,2.098,0.3010299956639812
1.159160688,4.0,0,5.405526601,4.523,0.7725417326409435,1.305179091,3.886121368,8.938589856,24.93843398,31.16540533,35.27311843,1.171,13.91,8.66,21.42,23.85,25.14,41.89,48.24,57.05,2.184,203.5112672,216.9209101,228.0509058,208.4,221.0,226.9,2.564747349,4.077,4.0,5.255924429,7.419,0.491738642,40.07787359,42.01,26.42400009,31.44,5.712106004,5.58,7.587801251,8.073,7.0,110.5283602,160.7,15.84370206,16.91,0.750027029,18.4568819,2.32751855,15.21820447,13.81,6.010446024,5.759,3.393528417,3.147,36.38364543,36.07,102.9242852,13.19471884,9.358785732,4.424124427,3.353636511,3.663,0,3.281254676,1.5,0.0,2.023555555555556e-13,1.832,0.3010299956639812
1.058492256,8.0,0,4.035611715,2.871,0.5453071164658241,0.999619911,3.029653782,10.68790693,24.68080745,36.96442219,37.89003589,2.131,12.4,11.84,19.68,21.87,22.47,38.01,44.29,61.29,0.665,204.5952627,216.6296361,225.4590434,204.1,214.9,220.9,1.693126768,2.396,2.0,6.429428264,3.968,1.6396981,51.42682307,62.17,32.5602334,42.93,11.5351991,15.6,7.471916763,8.126,7.0,103.1943801,180.6,14.98365711,14.83,1.303301605,17.8488782,2.230728734,17.06925588,15.32,6.302986468,6.134,3.602900465,3.359,41.89478518,39.71,103.1842736,13.20203232,9.564868737,6.122826149,5.547728485,4.032,0,0.648152425,0.0,0.0,1.6666666666667649,3.411,0.4771212547196624
0.596542324,1.0,0,4.029854185,4.498,0.6313422864839328,1.326021399,4.499814168,9.196703045,31.75501455,41.50197022,38.95946694,1.976,13.22,9.74,22.54,21.67,25.34,38.11,42.08,53.85,6.196,215.787268,225.0698223,229.2188294,215.4,228.1,234.1,3.925046257,3.821,8.0,7.2480406,6.51,0.166682769,75.08181932,80.74,52.00685343,54.23,12.66879415,22.1,10.09353381,10.04,5.0,120.4507833,171.9,17.1566058,17.11,1.723807634,23.53024864,3.27263607,17.80503903,15.51,6.157562424,5.701,3.839044268,3.449,44.98884164,40.49,96.80764278,12.43912583,9.315207515,4.529318156,3.583004469,4.257,0,0.193564224,0.0,0.0,4.777777777777778,5.111,0.4771212547196624
0.881332341,2.0,0,6.759520532,5.977,0.8065869343278029,0.936568043,2.782671567,11.04673802,33.53157816,40.93175465,41.70253512,1.541,14.97,11.01,19.83,22.09,26.1,47.5,62.04,67.89,5.24,205.3408703,219.054228,226.0214432,211.5,224.4,230.9,3.985745282,6.555,7.0,5.46754562,5.447,5.727794272,62.42529624,72.12,37.7207862,46.95,15.69998364,21.8,8.863721752,8.781,6.0,132.1534764,171.6,15.00845569,16.14,1.698087005,19.67573579,2.427218042,17.48889896,15.44,6.207851081,5.909,3.718488355,3.407,44.53225124,43.05,99.4103535,13.8455099,10.85021992,3.709678794,2.663027897,3.549,0,1.17657554,0.0,0.0,0.333333333333429,1.824,0.3010299956639812
1.171256595,0.0,0,5.470336317,4.971,0.4787107555127593,1.163848035,3.296854564,9.430476712,31.96084557,36.99326237,35.84713182,1.779,16.93,13.58,21.56,20.58,24.41,37.5,42.44,51.46,5.062,210.1587284,222.4742062,227.5185636,212.4,227.9,234.0,3.611999085,3.896,7.0,7.5542626,5.21,1.150078707,71.84604032,74.49,49.58332515,52.51,13.64500977,16.35,8.862770079,9.743,6.0,119.4908532,192.3,16.85488532,16.93,1.147906689,23.66579773,3.732809546,18.17862643,15.16,6.342994131,5.84,3.852431251,3.393,46.50779101,42.11,100.0934723,12.8233434,10.44762693,2.855873779,2.507980833,3.984,0,0.234321783,0.0,0.0,1.7777777777778732,-0.017,0.0
1.14517094,0.0,0,2.969742174,3.922,0.5910646070264992,0.76863139,2.326237409,5.042242154,22.57932774,33.28450712,35.87293214,1.631,15.1,9.49,19.91,16.63,18.33,32.85,39.31,54.64,5.985,216.3612836,223.1070111,228.8751861,213.9,227.5,234.0,3.28256438,4.566,5.0,6.115155845,6.669,-0.216886988,69.38479618,72.69,50.08116225,49.53,8.969850018,18.1,10.33058984,9.54,7.0,125.5504672,177.5,15.30499172,15.32,0.833737974,21.76716677,2.696250468,17.72810178,15.21,6.563168717,6.1,3.572993186,3.224,43.19335466,39.54,91.63761095,12.38370746,8.535799837,3.30321816,3.63196919,4.461,0,-0.049036185,0.0,3.0,2.004333333333333e-13,0.433,0.3010299956639812
0.682590072,0.0,0,3.99692363,5.322,0.6838572054003463,1.366667585,3.563577824,8.974139743,29.91669458,43.05282462,49.04565735,2.041,12.27,7.08,20.9,23.24,27.2,41.78,50.45,57.05,6.237,215.2511272,222.062336,227.3192355,215.5,228.2,234.2,7.556007643,5.516,6.0,7.384211855,5.096,1.114683612,71.92949044,71.85,50.74780743,51.11,11.75553582,15.5,9.989851635,9.91,6.0,124.3012364,196.5,16.04215037,16.7,1.069960585,23.42606391,3.251839779,17.37605048,15.54,6.405193387,6.137,3.642140338,3.377,40.35227049,40.54,94.58085016,13.26833152,10.35366066,4.316290594,3.954233677,3.648,0,0.096887516,5.5,4.5,11.666666666666668,4.237,0.6989700043360189
0.913063973,8.0,0,2.722800604,5.533,0.5543680009900877,0.854606465,2.551282922,5.170555474,15.09937228,16.70496608,25.26080544,1.755,12.28,6.83,15.63,17.32,21.02,34.73,45.67,52.07,4.099,214.7556011,221.7088242,227.3827689,213.2,228.2,234.2,3.634083705,3.763,5.0,5.343485247,5.415,3.30767375,66.71503565,76.0,46.21956133,54.03,10.94272714,16.6,9.566069471,9.634,6.0,127.8509347,199.9,14.81652429,16.63,0.244278997,19.93242802,3.099194441,17.45697476,16.18,6.626630443,6.428,3.540036989,3.384,39.94706669,43.77,94.92140165,13.68030974,9.520620313,2.31453377,2.924910925,3.364,0,0.146835148,2.5,0.0,10.555555555555548,4.221,0.8450980400142568
1.2363058,5.0,0,2.353089802,3.317,0.496514518697745,1.30956108,3.573990816,8.667142959,28.71600005,32.00829812,35.79765941,2.016,16.4,10.45,19.82,23.58,26.08,39.76,45.9,52.99,5.031,213.8396976,222.0595769,227.4325975,216.9,228.0,234.2,3.714237744,3.985,6.0,7.051027373,6.618,0.735531291,60.17601877,58.81,39.93346772,40.53,10.93263079,12.54,9.463992155,10.11,7.0,118.2567519,166.5,14.73080506,16.13,0.22134564,21.91329921,2.956857717,15.80377373,13.4,6.321417899,5.959,3.349164228,3.076,33.3325812,31.05,96.45649291,12.4385565,9.174559934,1.981523306,3.012246317,3.56,0,0.331293443,0.0,0.0,1.9894444444444445e-13,3.549,0.0
1.114984698,2.0,0,4.134698056,4.606,0.6041180061920349,1.567032286,3.471088742,9.518272294,35.41246103,39.46772115,37.94528119,2.397,13.37,8.36,24.36,27.83,29.87,49.22,52.11,62.03,2.902,209.0745572,218.760357,224.4703151,213.0,226.1,231.0,2.601822319,5.137,5.0,6.16774444,6.476,4.409980992,54.85692126,59.7,36.75634266,41.69,11.08798453,12.5,7.459510155,8.97,6.0,124.4221774,186.7,14.02020201,15.05,1.740797897,20.39214103,2.618962594,16.18781068,13.59,6.007021772,5.571,3.60445226,3.245,41.00854128,37.51,101.184996,13.59306045,10.00062162,5.745589239,4.945303709,7.333,0,0.284483322,0.0,0.0,1.9827777777777778e-13,0.819,0.0
1.269691611,2.0,1,4.56890269,5.154,0.5943925503754267,2.151556219,4.580464764,12.76592165,38.64779292,39.6343454,46.09419882,2.717,15.77,14.25,28.95,23.95,30.59,46.2,50.84,64.62,4.343,210.9515912,220.4655019,224.6441637,211.1,224.1,229.5,4.337254501,3.278,5.0,6.741825834,7.245,1.476811131,64.78606884,74.68,42.71392385,51.37,14.00326147,17.5,8.391507692,9.696,6.0,111.0339392,198.6,18.11967148,17.98,0.365062684,21.79719041,3.231101333,17.59462596,15.68,6.395406414,6.065,3.685050778,3.394,44.00189076,42.28,99.49704774,13.30605358,9.73039732,3.642502515,4.74420292,2.057,0,2.035458866,0.0,0.0,0.3333333333334285,3.54,0.0
0.554339367,1.0,0,2.919132039,2.943,0.6925825622749091,1.346835392,3.042893038,6.578533249,29.39231186,47.12593949,49.39985493,3.495,18.3,10.03,22.39,22.94,28.22,49.94,50.18,,5.488,215.9991437,223.1709479,229.0385232,218.0,227.9,234.0,6.850292103,7.049,9.0,7.658779575,7.358,0.13531378,65.61307673,74.21,47.69891086,55.24,8.130336914,14.4,9.24892755,9.073,6.0,121.6763571,177.0,14.34232836,14.14,0.306480065,21.16083491,3.497133975,18.58139899,16.23,6.501385453,6.168,3.771735898,3.36,44.90677322,43.0,90.48975551,11.61709703,8.261260885,3.89987139,3.924444394,3.192,0,-0.028412469,0.0,0.0,19.22222222222222,8.753,0.9030899869919436
1.081708159,0.0,1,3.388012972,5.489,0.5561818466529113,2.040476252,4.479691519,7.81989403,29.72831646,36.405158,37.15239183,2.63,17.21,12.62,22.6,20.0,23.76,35.78,32.55,45.74,4.909,211.5897055,221.9019451,226.2151447,214.9,228.0,230.7,5.449236655,5.773,7.0,6.450675467,7.692,5.088143271,80.76481625,81.2,54.07565217,52.7,18.09200266,25.8,8.923205808,9.071,5.0,141.8969592,200.7,16.65918975,16.38,1.385519968,22.19908132,3.455108691,18.37834746,16.98,6.517131682,6.339,3.755301527,3.542,48.02861172,47.82,96.24034095,13.17224435,8.665418336,3.852960706,4.217188261,4.696,0,-0.158529686,0.0,0.0,1.2222222222223265,2.82,0.0
0.870677021,0.0,1,3.3931006,3.307,0.6534054906645012,1.311839621,4.31682501,9.952810096,36.02922463,47.51645453,52.50098903,1.344,14.77,10.48,21.76,24.45,31.24,47.77,50.3,56.28,6.133,211.597125,223.3133466,227.5308521,217.0,228.0,233.6,4.777165547,7.086,8.0,7.605607202,5.944,0.168706336,72.11323824,79.04,55.20969561,60.81,6.505407463,13.4,10.58513367,8.633,5.0,96.60634111,162.8,14.53022197,15.53,1.48362793,18.65858149,3.10607246,19.1494335,15.63,6.844362822,6.273,3.792084319,3.306,49.88892436,44.8,97.25993532,12.32764357,10.73283725,3.378553942,2.967458318,5.572,1,1.221566554,0.0,0.0,5.888888888888889,6.141,0.0
1.038452498,3.0,0,3.959616441,4.382,0.5836521085420439,0.875415846,3.419770526,9.798956289,27.28345711,36.06653676,40.55907893,1.811,12.96,8.03,24.07,22.2,25.1,35.9,39.42,49.56,3.907,209.5601654,222.1882192,229.0943004,213.8,228.0,236.0,2.902129185,3.32,8.0,7.17040117,7.468,2.893528167,58.81489855,59.13,47.1103186,46.47,4.1422358,6.93,7.209952062,8.583,4.0,116.1010395,185.2,15.79963987,16.25,0.527672047,20.53310159,3.351686866,19.24097945,16.31,6.825751679,6.441,3.753488059,3.353,49.20677915,43.06,97.98978987,12.67927136,8.590515514,5.111928377,2.618145367,3.64,0,1.453390588,0.0,0.0,19.22222222222222,8.385,0.3010299956639812
,2.0,1,4.479189362,4.684,0.5206145218782359,1.225257859,3.805066275,9.78784482,37.15433124,42.25721721,43.08716035,1.725,16.44,11.08,22.03,24.48,28.88,45.7,49.06,58.2,2.932,215.473987,223.215866,229.0340894,216.1,228.5,234.0,5.740748864,7.213,8.0,7.13610915,6.706,0.258951563,61.32019218,57.5,46.62991795,45.37,4.218219386,5.97,10.25869364,8.842,4.0,144.9771186,185.4,14.26621505,15.0,-0.047259068,21.38746173,3.810385427,18.68627676,17.24,7.082444067,6.797,3.492904556,3.311,43.78184476,44.04,93.51135321,13.3401129,9.302231173,5.058182539,3.633891288,3.445,1,1.42993241,0.0,0.0,9.77777777777778,6.711,0.3010299956639812
0.781145947,0.0,0,3.939528575,4.283,0.5707763687947482,0.525410409,2.422105448,8.892168907,26.6130128,30.6489862,32.27303949,1.51,9.78,4.13,19.13,22.48,29.05,38.63,42.6,54.51,4.138,210.9105951,222.7263856,228.9914252,213.0,228.1,230.9,2.990891067,4.422,6.0,6.271735495,7.0,1.626613577,65.57022355,71.76,48.8600837,52.59,8.975381883,16.13,7.720275514,7.164,3.0,128.9089249,185.8,15.26016658,15.17,0.34625013,19.63298624,3.138551177,19.08857885,17.59,6.818634247,6.432,3.727258594,3.538,47.72385495,46.52,96.77993555,13.09734572,9.097955142,4.580669516,3.657638941,5.509,0,0.144770705,1.0,2.5,1.97e-13,2.532,0.4771212547196624
0.995714304,1.0,0,2.862419669,2.627,0.6933751510251852,1.149715477,3.244956358,9.204583752,35.67728196,43.78450616,43.61493745,1.928,15.28,10.6,23.81,26.04,29.67,44.78,48.7,62.82,4.208,209.7704984,221.4753159,225.8857317,215.0,227.7,232.6,3.357297067,4.135,7.0,6.9290024,6.227,0.547386243,56.69644098,61.58,40.41347704,44.3,8.878826976,12.15,7.469936519,8.168,3.0,103.2498838,142.5,17.38900057,18.16,1.567456605,20.10366312,3.06399563,18.27639936,16.17,6.376227089,6.136,3.814488719,3.443,45.49029576,43.79,98.99404357,13.46637653,10.52910106,5.187051577,4.245306579,4.856,0,2.245683254,0.0,0.0,3.222222222222325,3.966,0.0
0.936849187,0.0,0,4.140886268,5.862,0.6418705454763127,1.747575437,4.537135711,13.19065106,34.98916065,46.40595092,44.84839553,1.68,13.21,9.28,20.92,19.87,27.41,45.79,50.41,57.83,3.603,212.4637406,222.0317073,226.0059109,212.8,227.9,232.4,3.756182373,5.232,6.0,7.347652169,5.692,-0.248761187,64.77268503,66.83,46.52423916,49.43,10.91080714,11.8,7.438970945,8.549,5.0,105.3522718,176.9,13.81655144,15.31,0.733679199,16.92238932,2.573461124,19.70352696,17.48,6.884587153,6.499,3.83068312,3.494,48.90848638,46.54,98.7796418,13.08128814,10.17886281,4.433306281,3.585436617,3.89,0,0.169555913,0.0,0.0,2.666666666666771,0.31,0.0
0.847994289,1.0,0,4.150455657,3.499,0.5788683286660287,1.543544564,2.359614544,8.729376209,27.7200243,35.57964127,33.37661568,1.659,14.66,10.89,20.8,20.65,27.03,45.61,48.57,60.75,3.052,214.0810551,222.966092,228.9228117,214.3,228.0,234.4,3.574619182,5.562,6.0,6.229489315,5.844,-0.11332819,56.86082337,61.73,46.20624263,47.51,4.90700461,9.27,5.790718616,7.733,1.0,138.4147006,196.4,17.13083506,17.85,0.998532602,22.82234645,3.394859629,18.77390218,16.83,6.515629105,6.243,3.852045277,3.564,48.6756023,48.26,97.20211961,13.9316553,9.905724926,7.030401896,5.920626914,6.326,0,0.806307664,0.0,0.0,4.888888888888882,4.999,0.4771212547196624
1.046565193,0.0,0,6.114117969,4.715,0.6471872978959895,1.45409673,3.707080098,12.85307601,40.06940221,44.91753487,44.75588075,2.739,20.4,14.93,30.35,28.66,34.72,46.24,48.54,59.52,3.168,202.80754,218.1114888,222.9785288,207.1,221.7,228.0,4.064728188,5.621,4.0,6.326092197,6.163,2.374205737,71.97511771,85.43,49.52443636,59.4,13.97534675,21.45,8.71337204,9.838,5.0,108.766412,189.2,15.84060049,17.0,1.055205744,19.91270656,3.968095513,18.47096049,15.78,6.170398879,5.749,3.974151294,3.517,51.97901961,47.92,97.53370152,13.89948183,10.13746056,3.005746502,3.052100665,4.287,1,0.789878663,0.0,0.0,7.444444444444437,6.402,0.6989700043360189
1.082708324,0.0,0,4.950578894,5.78,0.6033609243483805,1.382411168,4.026641967,9.736505992,34.37833725,41.35696855,45.50006597,2.266,15.26,12.52,22.26,23.23,28.33,42.56,45.91,53.61,4.188,207.3851396,219.9094877,224.4543647,214.1,227.2,230.9,3.532955471,3.917,5.0,6.49390786,5.861,-0.177628159,69.96556246,80.28,47.53202473,55.63,14.74839932,19.92,7.321437154,9.47,4.0,140.4511398,219.2,14.88058024,16.18,0.448661714,17.0392465,2.800913735,17.82447212,15.27,6.366694498,5.838,3.711165883,3.363,45.37103837,42.26,100.9947888,13.28550218,10.6876102,5.110868825,4.551413959,3.961,0,1.049778441,0.0,0.0,14.666666666666666,8.221,0.4771212547196624
0.823576627,4.0,0,4.246570271,5.537,0.6571515019009667,0.78640044,2.841351703,7.158739385,21.97318125,23.08754645,29.46451714,1.135,6.67,5.25,15.33,18.44,19.9,34.29,38.3,42.46,4.677,205.6722264,218.7303216,225.9839988,210.2,224.1,228.1,1.723620532,4.33,5.0,6.79335475,6.434,0.054225267,53.20320967,51.73,37.64780417,38.06,7.00090168,8.0,8.807677651,7.422,3.0,155.2021807,202.7,17.82024755,18.61,1.271923925,18.7798273,2.992187881,17.7399906,16.21,6.633114758,6.365,3.574830118,3.362,43.60297862,45.11,107.3417936,13.84779283,8.976296959,3.294703486,2.029667435,3.085,1,1.829854561,0.0,0.0,12.555555555555555,7.545,0.4771212547196624
1.295692299,0.0,0,6.989771121,4.087,0.5962671263955154,1.378748537,3.762791719,10.33958359,33.56972488,39.03954602,44.27570484,2.085,18.49,13.27,31.13,29.03,35.79,51.59,57.69,67.54,7.403,212.6020383,222.7744447,227.4675595,220.9,228.0,234.0,4.514283537,4.455,6.0,7.854043505,7.271,0.996708969,71.75145491,71.85,53.44047133,52.87,8.636685846,14.4,9.737593307,9.166,4.0,129.5746547,179.8,14.53652105,14.51,2.036970393,23.45944007,3.090993434,18.0148421,16.02,6.603295986,6.194,3.6379602,3.322,42.20488514,43.45,94.71372402,12.37517281,8.959251087,-0.476210527,0.610079925,2.038,0,0.213633776,0.0,0.0,1.7777777777778805,4.435,0.0
0.980835172,0.0,0,4.750774909,6.241,0.7920413107120823,0.872755206,4.006042957,8.615693671,29.56121496,34.84774208,38.38571009,1.705,14.82,10.66,27.26,26.58,28.98,47.25,49.79,61.13,3.516,208.7096006,220.1995172,225.9690973,211.8,225.4,230.8,4.651951703,5.719,7.0,5.204028465,4.729,1.785958732,55.69996113,63.76,35.16166221,43.54,12.32238977,15.4,7.650841479,9.332,5.0,154.1355798,242.0,14.86661744,15.46,0.461918051,19.08491271,3.029244255,17.58722364,16.07,6.433726316,6.256,3.64992001,3.341,45.64665578,43.18,98.17203909,15.60424961,12.10095831,4.730891071,4.242175789,3.939,0,0.444487059,0.0,0.0,11.333333333333334,6.613,0.4771212547196624
1.416840881,0.0,0,4.781247097,5.482,0.7350397050337208,1.268258257,2.522157885,3.3744754,22.10628574,25.96750532,30.34386961,1.208,13.29,7.05,11.04,13.0,16.18,30.55,32.55,45.81,3.213,210.7639903,222.0045063,226.0866725,214.1,227.6,232.2,3.763573096,7.99,7.0,5.663664834,5.305,0.455799951,52.96090149,59.16,33.45786542,38.43,10.70810167,16.3,8.792168099,9.564,6.0,127.3109286,165.7,14.77293681,14.62,0.44307691,16.8860948,2.421138789,17.22866009,15.1,6.278042857,5.977,3.642001235,3.329,42.55591278,41.77,102.473604,14.62545883,10.30858216,6.571177848,5.843828003,7.824,0,0.182057744,0.0,0.0,3.555555555555556,4.899,0.3010299956639812
0.958588442,0.0,0,7.401603102,5.728,0.6960067152185455,1.732214508,4.483613187,12.13731709,35.53927006,48.78255026,51.19968845,2.256,16.04,13.18,26.52,25.6,29.8,46.52,53.63,65.7,7.964,216.7123736,226.6249792,233.0289051,220.8,230.9,237.0,5.80489339,5.464,7.0,7.596956967,8.422,1.066464659,82.63646593,80.24,62.00943007,57.58,9.08127266,16.47,11.49635557,9.93,7.0,171.134958,202.7,16.76643811,15.48,1.970112403,22.37357636,3.190607683,18.35971487,15.69,6.579550379,6.125,3.721720718,3.367,44.70459622,40.05,92.90920314,12.24874528,7.963102645,-0.02790209,-0.301938193,1.061,0,0.116178882,0.0,0.0,9.11111111111111,3.141,0.0
,5.0,0,5.302496826,5.732,0.7048366062114036,1.345976925,4.32978955,15.51507632,29.90313334,39.72649492,41.27452262,3.143,21.52,16.14,29.65,25.76,29.24,42.73,46.71,58.58,4.223,211.9717859,222.1584597,227.5529682,215.0,225.5,231.0,3.35088545,3.386,5.0,7.441517374,7.076,1.118671566,68.52651435,74.53,51.28903561,56.13,10.13746163,12.9,7.729592716,8.482,5.0,118.6292154,175.7,16.36982649,15.97,0.658190092,18.98614735,3.209745618,18.95841459,15.83,6.624773544,6.067,3.831599068,3.451,46.65059814,45.07,98.50893902,12.19053885,9.550965469,4.642925696,3.691868052,4.352,1,0.94626055,0.0,0.0,13.77777777777778,6.038,0.3010299956639812
0.76555043,5.0,1,4.597401356,5.963,0.6029277128591893,1.464802645,4.646608296,13.82331749,30.96564079,36.33407576,39.47919077,2.457,17.22,12.99,27.27,24.45,28.33,42.0,45.48,56.23,3.575,211.766334,223.1676078,226.0625699,212.9,224.5,230.8,4.424540005,4.068,6.0,7.523149649,7.342,0.391828803,63.38188124,64.93,46.1723466,47.08,7.29575038,11.2,10.15049717,9.833,5.0,132.9325278,198.5,16.79685078,16.08,1.824507768,21.41167063,3.182198016,18.0809647,16.17,6.522907318,6.198,3.72871068,3.412,46.66845282,45.22,94.31147428,11.71475983,8.904952965,5.334479117,3.76100409,2.843,1,1.508208351,0.0,0.0,1.9267777777777778e-13,0.25,0.0
1.111343371,0.0,0,4.376637157,4.996,0.7203247174174418,1.295560896,2.934902096,7.704816933,29.65639538,33.01698005,38.33119622,1.277,10.5,8.0,21.79,27.57,32.26,51.36,53.23,65.72,2.856,210.4020825,221.3584942,225.923737,213.1,224.7,229.4,3.782381174,5.034,6.0,6.187255662,7.613,0.233799177,43.84257396,46.58,28.33500685,31.87,8.046848023,9.2,7.791718452,9.021,5.0,144.3666984,205.2,15.45241883,16.21,1.067422185,20.60995757,2.945459796,17.01008042,14.91,6.160529645,5.925,3.675293813,3.351,41.14115666,38.49,101.3493264,13.44814643,9.251400385,3.597771729,4.003546563,3.836,0,0.80102905,0.0,0.0,7.777777777777778,6.547,0.3010299956639812
1.100777742,0.0,0,3.998347573,3.928,0.6032526619816468,1.1395309,3.429641329,9.690097195,27.10068148,41.29763054,44.02055028,1.712,13.97,10.73,23.56,23.09,27.11,44.99,49.32,57.54,5.02,214.351193,224.0475748,229.0106109,217.7,228.0,233.9,4.717446257,5.11,7.0,6.813584982,5.921,0.01386876,68.00840504,69.25,51.78976809,51.6,6.780278636,11.1,9.417060046,8.95,2.0,118.5133732,168.3,15.69155813,17.03,0.374445712,22.05541066,3.310770601,16.6601284,16.63,6.204210666,6.163,3.584566346,3.548,40.08685852,43.33,97.05314005,13.61047618,9.872561803,4.565466169,3.547612394,4.655,0,0.671980802,0.0,0.0,7.111111111111111,6.529,0.3010299956639812
,0.0,0,3.663965959,3.842,0.4584867637982068,1.512386261,3.330752103,10.86549592,33.43254192,38.4775298,35.93783774,1.917,16.94,11.85,26.99,25.85,31.88,48.07,52.01,60.43,5.757,216.6050138,222.8216002,229.0001921,217.1,228.0,232.5,4.679894208,5.057,7.0,6.970176224,6.915,0.854370897,64.54052563,69.89,51.24859168,54.1,5.969052666,9.9,7.588322601,8.737,5.0,129.6612179,174.2,16.23008262,17.73,0.121140374,19.91545374,3.654382726,17.3593608,16.29,6.311824234,6.194,3.694039637,3.493,43.96176058,46.6,95.78863488,12.93910626,9.607920272,4.9034138,4.557537466,5.547,0,-0.461757651,0.0,0.0,3.666666666666659,2.425,0.0
0.987006463,3.0,0,3.396220556,2.452,0.5993371329924891,1.234417173,2.657437156,8.62399149,25.04253043,32.43427865,39.30579818,2.147,10.8,9.12,25.93,24.54,28.35,41.03,47.93,61.54,2.111,208.1282977,219.9429966,226.0680165,206.9,221.0,228.0,3.210345174,3.946,7.0,5.404339788,6.481,2.869657471,48.30189486,56.72,34.83260751,40.36,7.418005484,12.7,6.195260486,6.834,3.0,114.0053886,199.7,14.00513833,15.05,1.781751276,18.85089395,2.625649487,18.00265175,16.26,6.354780548,6.215,3.79088944,3.407,46.41664727,45.07,104.9164654,14.15452652,10.72425495,5.705486739,4.942394555,2.998,0,0.712769565,0.0,0.0,12.22222222222222,7.1,0.3010299956639812
0.834031103,8.0,0,1.39179869,4.375,0.6079908585471748,0.760761322,3.229579258,10.42836957,35.08518081,45.82832372,34.94530538,1.779,15.74,12.77,26.44,26.76,32.49,48.58,53.58,67.09,5.787,214.5816212,222.9467953,226.0305904,214.8,228.0,232.3,4.212627894,5.96,5.0,8.07429712,7.423,0.590453159,62.63399539,66.5,46.10091932,49.04,8.996435294,12.8,7.701674146,8.317,4.0,114.0995548,134.4,14.74734134,14.73,0.21119676,17.44580511,2.575286128,16.18905483,13.94,6.016760814,5.585,3.555688719,3.262,38.30957161,35.17,102.2754371,12.10993025,8.883497013,4.943646602,4.246740961,4.362,0,0.131251371,0.0,0.0,1.5555555555555485,2.539,0.0
